Date,Open,High,Low,Close,Volume
2022-04-26 10:25:00,136.1984,136.2972,135.9663,136.0404,54481
2022-04-26 10:30:00,136.07,136.4169,136.0601,136.3861,49868
2022-04-26 10:35:00,136.4059,136.4059,136.0206,136.2577,59894
2022-04-26 10:40:00,136.2863,136.7516,136.2083,136.6232,77201
2022-04-26 10:45:00,136.5785,136.643,135.6452,135.8428,132042
2022-04-26 10:50:00,135.8527,136.0996,135.8527,136.0255,35898
2022-04-26 10:55:00,136.0947,136.7418,136.0305,136.2676,67002
2022-04-26 11:00:00,136.2774,136.396,136.1095,136.1626,53868
2022-04-26 11:05:00,136.1293,136.1589,135.9222,136.0107,39509
2022-04-26 11:10:00,136.0107,136.0305,135.8329,135.991,42888
2022-04-26 11:15:00,135.986,136.1441,135.9021,135.991,32188
2022-04-26 11:20:00,135.991,136.0502,135.823,135.8428,28957
2022-04-26 11:25:00,135.8625,136.07,135.8329,135.8724,27903
2022-04-26 11:30:00,135.8329,135.8922,135.5464,135.5662,147750
2022-04-26 11:35:00,135.5464,135.5859,135.1315,135.2303,80428
2022-04-26 11:40:00,135.2599,135.497,135.171,135.4575,42298
2022-04-26 11:45:00,135.4378,135.5958,135.3044,135.5662,25629
2022-04-26 11:50:00,135.5464,135.6897,135.4773,135.5514,18732
2022-04-26 11:55:00,135.5365,135.6156,135.3982,135.418,20013
2022-04-26 12:00:00,135.418,135.4575,135.0426,135.1315,26476
2022-04-26 12:05:00,135.1019,135.2698,135.0228,135.2402,24263
2022-04-26 12:10:00,135.2599,135.3686,135.2599,135.3686,19077
2022-04-26 12:15:00,135.3982,135.3982,135.2599,135.3872,25010
2022-04-26 12:20:00,135.359,135.6353,135.359,135.5464,54042
2022-04-26 12:25:00,135.6057,135.7539,135.6057,135.655,25923
2022-04-26 12:30:00,135.6057,135.9613,135.6057,135.9317,31693
2022-04-26 12:35:00,135.9218,135.9613,135.7736,135.7835,50565
2022-04-26 12:40:00,135.823,135.8329,135.3955,135.4131,31124
2022-04-26 12:45:00,135.4378,135.5958,135.4082,135.5761,14908
2022-04-26 12:50:00,135.5563,135.665,135.5069,135.5217,59409
2022-04-26 12:55:00,135.5217,135.581,135.4381,135.5267,27686
2022-04-26 13:00:00,135.5069,136.0206,135.497,136.0206,56781
2022-04-26 13:05:00,136.0107,136.0502,135.5168,135.5168,67978
2022-04-26 13:10:00,135.5168,135.7983,135.5168,135.7144,35544
2022-04-26 13:15:00,135.7241,135.8822,135.6057,135.6057,48172
2022-04-26 13:20:00,135.5754,135.6353,135.339,135.3488,27055
2022-04-26 13:25:00,135.3933,135.5069,135.3192,135.3983,30715
2022-04-26 13:30:00,135.4229,135.4773,135.3241,135.3884,43777
2022-04-26 13:35:00,135.3637,135.4476,135.2007,135.3488,57339
2022-04-26 13:40:00,135.3291,135.4575,135.2402,135.4575,24212
2022-04-26 13:45:00,135.4427,135.8625,135.4427,135.7885,44340
2022-04-26 13:50:00,135.7736,135.8033,135.5761,135.7242,32454
2022-04-26 13:55:00,135.7242,135.7242,135.2995,135.3143,34476
2022-04-26 14:00:00,135.339,135.4328,134.9932,135.0426,51337
2022-04-26 14:05:00,135.0475,135.2303,134.9339,135.2007,39336
2022-04-26 14:10:00,135.1809,135.3192,135.1728,135.1908,31595
2022-04-26 14:15:00,135.1908,135.3982,135.1908,135.3785,31925
2022-04-26 14:20:00,135.3785,135.5958,135.3098,135.4229,41816
2022-04-26 14:25:00,135.4476,135.7835,135.4378,135.6897,27953
2022-04-26 14:30:00,135.7068,135.744,135.5365,135.7242,22054
2022-04-26 14:35:00,135.7045,135.7047,135.339,135.4081,31307
2022-04-26 14:40:00,135.4081,135.6936,135.3884,135.6057,33759
2022-04-26 14:45:00,135.5909,135.6156,135.2896,135.2896,35216
2022-04-26 14:50:00,135.3048,135.4476,135.2698,135.3093,44115
2022-04-26 14:55:00,135.3143,135.4279,135.2995,135.3587,33446
2022-04-26 15:00:00,135.3982,135.5267,135.3291,135.4378,41730
2022-04-26 15:05:00,135.4229,135.5662,135.3488,135.3785,30144
2022-04-26 15:10:00,135.339,135.3488,135.1118,135.1513,46037
2022-04-26 15:15:00,135.1414,135.3192,134.9735,134.9883,39856
2022-04-26 15:20:00,134.9773,134.9833,134.6475,134.7018,64845
2022-04-26 15:25:00,134.7166,135.0228,134.7166,134.929,52924
2022-04-26 15:30:00,134.9438,134.9537,134.7858,134.8549,63411
2022-04-26 15:35:00,134.845,134.9932,134.5981,134.7117,71632
2022-04-26 15:40:00,134.7117,134.8845,134.6079,134.8747,75406
2022-04-26 15:45:00,134.8648,134.8944,134.687,134.85,95852
2022-04-26 15:50:00,134.845,134.9537,134.7462,134.8352,99960
2022-04-26 15:55:00,134.8352,135.0821,134.7364,134.8549,139565
2022-04-26 16:00:00,134.8352,134.9537,134.519,134.519,245507
2022-04-26 16:05:00,134.5388,134.7166,134.5388,134.5388,109865
2022-04-26 16:10:00,134.766,134.766,134.766,134.766,124
2022-04-26 16:20:00,134.8352,134.8352,134.5388,134.5388,1797
2022-04-26 16:25:00,134.5388,134.5388,134.3511,134.3511,1551
2022-04-26 16:35:00,134.3511,134.3511,134.3511,134.3511,206
2022-04-26 16:45:00,134.4499,134.4499,134.4499,134.4499,110
2022-04-26 16:50:00,133.8572,133.8572,133.8572,133.8572,111
2022-04-26 16:55:00,133.8572,133.8707,133.8572,133.8572,1238
2022-04-26 17:05:00,134.1041,134.1041,134.1041,134.1041,130
2022-04-26 17:15:00,134.2029,134.2029,134.1041,134.1041,305
2022-04-26 17:35:00,134.351,134.351,134.351,134.351,388
2022-04-26 17:55:00,134.3422,134.3422,134.3422,134.3422,1000
2022-04-26 18:15:00,134.361,134.361,134.361,134.361,100
2022-04-26 18:25:00,134.44,134.5981,134.44,134.5981,1829
2022-04-26 18:30:00,134.5981,134.5981,134.5981,134.5981,1501
2022-04-26 18:50:00,134.8352,134.8352,134.5981,134.5981,700
2022-04-26 18:55:00,134.8352,134.8352,134.8352,134.8352,150
2022-04-26 19:05:00,134.8352,134.8352,134.8352,134.8352,363
2022-04-26 19:10:00,134.6277,134.6277,134.6178,134.6178,332
2022-04-26 19:30:00,134.7759,134.7759,134.7759,134.7759,100
2022-04-26 19:50:00,134.5981,134.5981,134.5981,134.5981,100
2022-04-26 19:55:00,134.7265,134.7265,134.7265,134.7265,250
2022-04-27 07:10:00,135.2402,135.2402,135.2402,135.2402,250
2022-04-27 07:15:00,135.2402,135.2402,135.2402,135.2402,105
2022-04-27 07:25:00,135.339,135.339,135.1414,135.1414,1359
2022-04-27 07:35:00,135.0327,135.0327,135.0327,135.0327,623
2022-04-27 08:00:00,135.2007,135.2007,135.2007,135.2007,201
2022-04-27 08:05:00,135.7732,135.823,134.845,135.1414,5653
2022-04-27 08:10:00,134.845,134.845,134.845,134.845,201
2022-04-27 08:20:00,135.2006,135.2007,135.2006,135.2007,200
2022-04-27 08:30:00,135.0426,135.0426,135.0426,135.0426,300
2022-04-27 08:45:00,134.845,134.845,134.845,134.845,200
2022-04-27 09:00:00,135.1809,135.1809,135.1809,135.1809,500
2022-04-27 09:05:00,135.0426,135.0426,135.0426,135.0426,110
2022-04-27 09:10:00,135.1414,135.1414,135.1414,135.1414,501
2022-04-27 09:15:00,135.1118,135.1118,135.1118,135.1118,300
2022-04-27 09:20:00,134.9932,134.9932,134.9932,134.9932,315
2022-04-27 09:25:00,134.845,134.845,134.7956,134.7956,380
2022-04-27 09:30:00,134.5388,134.5388,134.0251,134.0448,2641
2022-04-27 09:35:00,134.1338,134.5289,133.8078,133.9164,171339
2022-04-27 09:40:00,134.0053,134.4153,133.8374,134.1733,77188
2022-04-27 09:45:00,134.2029,135.0624,134.035,134.8747,78142
2022-04-27 09:50:00,134.8845,135.1413,134.7265,134.7858,70580
2022-04-27 09:55:00,134.8253,134.8549,134.2721,134.361,84617
2022-04-27 10:00:00,134.4005,134.4499,134.0251,134.2078,70033
2022-04-27 10:05:00,134.2029,134.6376,133.9263,134.0745,79631
2022-04-27 10:10:00,134.1239,134.3215,134.035,134.0745,37786
2022-04-27 10:15:00,134.0745,134.1634,133.7574,133.8176,67577
2022-04-27 10:20:00,133.7899,133.946,133.5608,133.6497,68503
2022-04-27 10:25:00,133.6299,133.8572,133.4126,133.7287,44851
2022-04-27 10:30:00,133.7485,133.8967,133.6398,133.6546,34517
2022-04-27 10:35:00,133.6299,133.6299,132.9977,133.1558,95232
2022-04-27 10:40:00,133.1558,133.7682,133.1558,133.6942,47720
2022-04-27 10:45:00,133.7386,133.8226,133.6299,133.709,47801
2022-04-27 10:50:00,133.709,134.0646,133.6102,133.9955,31543
2022-04-27 10:55:00,134.0251,134.2128,133.8078,133.8769,31737
2022-04-27 11:00:00,133.8769,134.0547,133.7386,133.8374,52570
2022-04-27 11:05:00,133.8572,134.2918,133.8275,134.0251,46952
2022-04-27 11:10:00,134.0547,134.114,133.8967,133.9016,46263
2022-04-27 11:15:00,133.8917,133.9065,133.5707,133.8473,50464
2022-04-27 11:20:00,133.9164,134.4993,133.9164,134.4104,47042
2022-04-27 11:25:00,134.3906,134.4129,134.1535,134.3313,43262
2022-04-27 11:30:00,134.3127,134.5585,134.3127,134.5388,40562
2022-04-27 11:35:00,134.5388,134.7858,134.5388,134.7265,55956
2022-04-27 11:40:00,134.7018,134.9339,134.6968,134.8154,49533
2022-04-27 11:45:00,134.7956,134.8697,134.7166,134.8401,86626
2022-04-27 11:50:00,134.8549,134.9044,134.7611,134.8549,29764
2022-04-27 11:55:00,134.85,134.858,134.5882,134.6376,34897
2022-04-27 12:00:00,134.6475,134.845,134.5882,134.7826,34912
2022-04-27 12:05:00,134.7781,134.8944,134.5684,134.8154,74226
2022-04-27 12:10:00,134.8253,135.0327,134.8001,134.9142,23354
2022-04-27 12:15:00,134.929,134.9735,134.766,134.7815,24138
2022-04-27 12:20:00,134.7635,134.8648,134.7067,134.7759,31147
2022-04-27 12:25:00,134.7759,135.0525,134.7462,135.013,33494
2022-04-27 12:30:00,134.9932,135.2823,134.9142,135.2105,48503
2022-04-27 12:35:00,135.2204,135.339,135.0525,135.1216,37005
2022-04-27 12:40:00,135.092,135.1908,134.9438,135.171,28934
2022-04-27 12:45:00,135.171,135.4575,135.1404,135.3884,26897
2022-04-27 12:50:00,135.3933,135.4476,135.2204,135.2204,29879
2022-04-27 12:55:00,135.2007,135.2501,135.1611,135.1908,24077
2022-04-27 13:00:00,135.2007,135.2896,135.1118,135.1957,25684
2022-04-27 13:05:00,135.1908,135.2007,134.7837,135.1216,54418
2022-04-27 13:10:00,135.1315,135.1463,134.8549,134.9142,26999
2022-04-27 13:15:00,134.9241,135.0031,134.7561,134.8944,46342
2022-04-27 13:20:00,134.9241,134.9636,134.845,134.8796,26505
2022-04-27 13:25:00,134.8747,135.0525,134.8253,134.8944,21545
2022-04-27 13:30:00,134.8747,135.0624,134.6282,134.9735,38654
2022-04-27 13:35:00,134.9438,135.0426,134.766,134.8302,27664
2022-04-27 13:40:00,134.8747,134.9735,134.6672,134.7858,29944
2022-04-27 13:45:00,134.7956,134.8845,134.7067,134.766,40997
2022-04-27 13:50:00,134.7462,135.0624,134.7364,134.9735,39086
2022-04-27 13:55:00,134.9636,135.171,134.9438,135.1216,19731
2022-04-27 14:00:00,135.0871,135.0871,134.9241,135.013,27089
2022-04-27 14:05:00,135.013,135.0179,134.6376,134.6771,34459
2022-04-27 14:10:00,134.687,134.7265,134.5092,134.5092,28074
2022-04-27 14:15:00,134.4993,134.5289,134.3116,134.4993,43694
2022-04-27 14:20:00,134.4795,134.5153,134.263,134.3215,27645
2022-04-27 14:25:00,134.3215,134.4499,134.3116,134.3116,21030
2022-04-27 14:30:00,134.2918,134.3313,134.1535,134.1832,25620
2022-04-27 14:35:00,134.1733,134.3412,134.1634,134.3017,26181
2022-04-27 14:40:00,134.3116,134.3215,133.9461,134.2325,36084
2022-04-27 14:45:00,134.2227,134.4005,134.2227,134.3313,18971
2022-04-27 14:50:00,134.361,134.4301,134.1634,134.2227,26364
2022-04-27 14:55:00,134.2424,134.2523,133.9559,133.9856,30960
2022-04-27 15:00:00,133.9658,133.9955,133.5707,133.6892,45496
2022-04-27 15:05:00,133.6744,133.7287,133.4422,133.5312,47044
2022-04-27 15:10:00,133.5312,133.6892,133.4422,133.5405,28347
2022-04-27 15:15:00,133.541,133.6497,133.462,133.6497,26816
2022-04-27 15:20:00,133.6398,133.7781,133.5015,133.6497,34078
2022-04-27 15:25:00,133.6754,133.7337,133.4225,133.5163,37678
2022-04-27 15:30:00,133.541,133.7979,133.541,133.6695,40140
2022-04-27 15:35:00,133.6596,133.788,133.4126,133.4274,56355
2022-04-27 15:40:00,133.4225,133.541,133.383,133.5163,56472
2022-04-27 15:45:00,133.5213,133.9016,133.5015,133.7781,67126
2022-04-27 15:50:00,133.7979,133.867,133.5213,133.541,86277
2022-04-27 15:55:00,133.541,133.6052,133.2447,133.5312,155390
2022-04-27 16:00:00,133.5509,133.6596,133.3039,133.4126,256706
2022-04-27 16:05:00,133.4225,133.4225,133.4225,133.4225,45462
2022-04-27 16:20:00,133.462,133.462,133.462,133.462,756
2022-04-27 16:45:00,134.1871,134.193,134.1871,134.193,500
2022-04-27 17:30:00,133.8572,133.8572,133.8572,133.8572,201
2022-04-27 17:40:00,133.8572,133.8572,133.8572,133.8572,1995
2022-04-27 17:50:00,133.8572,133.8572,133.8572,133.8572,1322
2022-04-27 18:15:00,133.8572,133.8572,133.8572,133.8572,350
2022-04-27 18:55:00,134.0547,134.0547,134.0547,134.0547,493
2022-04-27 19:10:00,133.8572,133.8572,133.8572,133.8572,980
2022-04-27 19:40:00,133.8572,133.8572,133.8572,133.8572,399
2022-04-27 19:45:00,133.8572,133.8572,133.8572,133.8572,402
2022-04-27 19:55:00,134.0251,134.0251,134.0251,134.0251,100
2022-04-28 05:00:00,134.5585,134.5585,134.5585,134.5585,209
2022-04-28 06:20:00,134.4499,134.4499,134.4499,134.4499,293
2022-04-28 06:25:00,134.4499,134.4499,134.4499,134.4499,146
2022-04-28 07:00:00,134.4499,134.4499,134.4499,134.4499,629
2022-04-28 07:10:00,134.2918,134.3017,134.2918,134.2918,329
2022-04-28 08:05:00,134.1041,134.4499,134.1041,134.3017,3065
2022-04-28 08:20:00,134.2918,134.2918,134.2622,134.2622,1367
2022-04-28 08:25:00,134.2622,134.2721,134.2622,134.2721,600
2022-04-28 08:30:00,134.4498,134.4499,134.4498,134.4499,251
2022-04-28 08:45:00,134.4005,134.4005,134.4005,134.4005,100
2022-04-28 08:50:00,134.1535,134.1535,134.1535,134.1535,503
2022-04-28 09:15:00,134.351,134.351,134.2842,134.2842,251
2022-04-28 09:25:00,134.2325,134.3511,134.2325,134.3452,3089
2022-04-28 09:30:00,134.3452,135.0722,134.3452,135.0722,2737
2022-04-28 09:35:00,135.1908,135.3291,133.1755,133.3138,148930
2022-04-28 09:40:00,133.3138,133.8868,133.3138,133.3632,64288
2022-04-28 09:45:00,133.383,133.8739,133.3336,133.5114,54224
2022-04-28 09:50:00,133.5583,134.114,133.5583,133.9214,50362
2022-04-28 09:55:00,133.9559,134.2029,133.8572,134.193,48152
2022-04-28 10:00:00,134.1634,134.2227,133.9164,134.2227,35516
2022-04-28 10:05:00,134.2227,134.3017,133.7584,133.8374,62451
2022-04-28 10:10:00,133.8374,134.0942,133.6892,133.8572,41919
2022-04-28 10:15:00,133.8374,134.4696,133.7189,134.4301,42892
2022-04-28 10:20:00,134.3412,134.4104,134.1486,134.3708,28951
2022-04-28 10:25:00,134.3412,134.4202,134.2128,134.3017,23842
2022-04-28 10:30:00,134.2819,134.2819,133.7485,133.8325,42135
2022-04-28 10:35:00,133.8374,133.8473,133.6497,133.7929,34649
2022-04-28 10:40:00,133.7979,133.9065,133.7189,133.8078,31208
2022-04-28 10:45:00,133.7534,134.0251,133.558,134.0151,40713
2022-04-28 10:50:00,133.9856,133.9856,133.7682,133.7781,26648
2022-04-28 10:55:00,133.8176,133.8572,133.6299,133.8374,38702
2022-04-28 11:00:00,133.8489,134.1435,133.7979,133.9072,35337
2022-04-28 11:05:00,133.951,133.9757,133.7485,133.9362,67605
2022-04-28 11:10:00,133.9461,134.1535,133.9065,134.0152,34379
2022-04-28 11:15:00,134.0053,134.0196,133.8572,133.8769,94653
2022-04-28 11:20:00,133.9065,134.0251,133.8769,133.9955,38494
2022-04-28 11:25:00,134.0251,134.0251,133.6398,133.6793,33461
2022-04-28 11:30:00,133.6991,134.0941,133.6991,133.9757,47170
2022-04-28 11:35:00,133.9312,134.2424,133.7386,134.1585,35778
2022-04-28 11:40:00,134.1619,134.1634,133.872,133.8819,27703
2022-04-28 11:45:00,133.8868,133.9362,133.7584,133.7584,27330
2022-04-28 11:50:00,133.7287,133.7633,133.4916,133.5904,44053
2022-04-28 11:55:00,133.5805,133.9757,133.5805,133.8819,38065
2022-04-28 12:00:00,133.8572,133.8572,133.708,133.709,35780
2022-04-28 12:05:00,133.709,133.9559,133.6202,133.951,30231
2022-04-28 12:10:00,133.951,133.9856,133.5509,133.6102,30146
2022-04-28 12:15:00,133.625,133.9558,133.6003,133.9362,33743
2022-04-28 12:20:00,133.9757,134.2918,133.9757,134.193,48801
2022-04-28 12:25:00,134.1733,134.6277,134.0844,134.4845,55898
2022-04-28 12:30:00,134.5092,134.7364,134.4499,134.7354,50637
2022-04-28 12:35:00,134.7462,134.8747,134.6771,134.8253,61521
2022-04-28 12:40:00,134.8105,134.8944,134.7364,134.8154,20667
2022-04-28 12:45:00,134.8253,134.9833,134.8253,134.9241,20609
2022-04-28 12:50:00,134.9438,135.0426,134.8055,134.8055,40213
2022-04-28 12:55:00,134.8154,134.8253,134.5487,134.5487,28293
2022-04-28 13:00:00,134.519,134.519,134.3017,134.3215,56207
2022-04-28 13:05:00,134.3313,134.3313,133.9856,134.0942,66476
2022-04-28 13:10:00,134.0942,134.1436,133.9164,133.9164,69547
2022-04-28 13:15:00,133.9312,133.9955,133.7287,133.7287,153214
2022-04-28 13:20:00,133.7287,134.2325,133.6299,134.2034,83090
2022-04-28 13:25:00,134.2424,134.2424,133.7287,133.7337,49028
2022-04-28 13:30:00,133.7287,134.136,133.6695,134.1239,56629
2022-04-28 13:35:00,134.1338,134.2029,133.9164,134.0251,51184
2022-04-28 13:40:00,134.0448,134.2128,133.9559,134.1733,49392
2022-04-28 13:45:00,134.2029,134.2721,133.9164,134.0152,29307
2022-04-28 13:50:00,134.0004,134.2128,133.9461,134.1271,27245
2022-04-28 13:55:00,134.1239,134.1436,133.9164,134.0597,50059
2022-04-28 14:00:00,134.0597,134.1683,133.9856,134.0992,26447
2022-04-28 14:05:00,134.114,134.5684,134.0942,134.519,149135
2022-04-28 14:10:00,134.5289,134.5487,134.3511,134.4301,36756
2022-04-28 14:15:00,134.44,134.4894,134.3511,134.3906,27125
2022-04-28 14:20:00,134.3917,134.4499,134.2721,134.4499,30903
2022-04-28 14:25:00,134.4647,134.4993,134.3511,134.4449,20830
2022-04-28 14:30:00,134.4104,134.4104,134.1634,134.2227,31917
2022-04-28 14:35:00,134.2227,134.2434,134.035,134.1041,27142
2022-04-28 14:40:00,134.114,134.114,133.9757,133.9757,18306
2022-04-28 14:45:00,133.9757,134.2078,133.9757,134.1436,33241
2022-04-28 14:50:00,134.1733,134.2918,134.1733,134.2918,23057
2022-04-28 14:55:00,134.2671,134.2918,133.9955,133.9955,23739
2022-04-28 15:00:00,133.9559,134.1535,133.9559,134.0597,28747
2022-04-28 15:05:00,134.0448,134.2622,133.9955,134.2325,31877
2022-04-28 15:10:00,134.2325,134.4104,134.2325,134.3708,22536
2022-04-28 15:15:00,134.3511,134.3511,134.193,134.2474,37929
2022-04-28 15:20:00,134.2325,134.3807,134.1733,134.3807,40287
2022-04-28 15:25:00,134.3807,134.5536,134.3259,134.5388,36340
2022-04-28 15:30:00,134.519,134.5289,134.361,134.361,46957
2022-04-28 15:35:00,134.3758,134.5092,134.3215,134.3906,56301
2022-04-28 15:40:00,134.4005,134.4894,134.2622,134.3807,49745
2022-04-28 15:45:00,134.3807,134.5487,134.2918,134.3313,70140
2022-04-28 15:50:00,134.3412,134.4301,134.0251,134.1091,93280
2022-04-28 15:55:00,134.0942,134.1239,133.8367,133.9461,183241
2022-04-28 16:00:00,133.9362,134.1239,133.7485,134.1239,262181
2022-04-28 16:05:00,134.0942,134.0942,134.0942,134.0942,82649
2022-04-28 16:25:00,133.8078,133.8078,133.8078,133.8078,1982
2022-04-28 16:30:00,133.6596,133.6596,133.6596,133.6596,1174
2022-04-28 16:45:00,134.0942,134.0942,134.0942,134.0942,1592
2022-04-28 17:05:00,133.8572,133.8572,133.5608,133.5608,798
2022-04-28 17:20:00,133.4719,133.4719,133.3632,133.383,1530
2022-04-28 17:25:00,133.4126,133.4126,133.383,133.383,500
2022-04-28 17:40:00,133.6102,133.6102,133.6102,133.6102,100
2022-04-28 17:45:00,133.6102,133.6102,133.6102,133.6102,100
2022-04-28 18:00:00,133.9461,133.9461,133.6398,133.6398,409
2022-04-28 18:05:00,133.9559,133.9559,133.6398,133.6398,1198
2022-04-28 20:00:00,133.8473,133.8473,133.6892,133.6892,751
2022-04-29 04:25:00,133.8078,133.8078,133.8078,133.8078,559
2022-04-29 08:05:00,133.6497,133.7584,133.3731,133.3731,2822
2022-04-29 08:10:00,133.462,133.462,133.462,133.462,529
2022-04-29 08:25:00,133.6497,133.6497,133.6497,133.6497,373
2022-04-29 08:40:00,133.6596,133.6596,133.6596,133.6596,100
2022-04-29 09:00:00,133.6596,133.6596,133.6596,133.6596,100
2022-04-29 09:15:00,133.541,133.6596,133.541,133.6596,218
2022-04-29 09:25:00,133.462,133.6596,133.462,133.6596,982
2022-04-29 09:35:00,133.4916,133.9065,133.0767,133.0767,91439
2022-04-29 09:40:00,133.1261,133.2249,132.7211,132.9286,149568
2022-04-29 09:45:00,132.9483,133.3435,132.9483,133.0669,64512
2022-04-29 09:50:00,133.0224,133.136,132.5482,132.7557,47624
2022-04-29 09:55:00,132.7606,132.8594,132.4346,132.7554,37066
2022-04-29 10:00:00,132.7804,133.541,132.7112,133.4225,42848
2022-04-29 10:05:00,133.4027,133.6003,133.2545,133.5213,39465
2022-04-29 10:10:00,133.5608,133.911,133.4521,133.5707,32169
2022-04-29 10:15:00,133.6102,133.7721,133.4818,133.4916,22108
2022-04-29 10:20:00,133.5015,133.6398,132.9286,132.9384,34453
2022-04-29 10:25:00,133.0175,133.0323,132.6717,132.6834,40202
2022-04-29 10:30:00,132.6915,132.7458,132.4445,132.4445,32733
2022-04-29 10:35:00,132.4494,132.4939,132.2469,132.3556,70873
2022-04-29 10:40:00,132.3358,132.4246,132.1848,132.4246,37805
2022-04-29 10:45:00,132.3753,132.4735,132.2676,132.4149,26585
2022-04-29 10:50:00,132.3753,132.4445,132.237,132.3655,34802
2022-04-29 10:55:00,132.3506,132.4689,132.2815,132.3753,17381
2022-04-29 11:00:00,132.3651,132.3852,132.237,132.2568,17867
2022-04-29 11:05:00,132.1975,132.2074,131.9614,131.9999,35220
2022-04-29 11:10:00,132.0296,132.2568,132.0098,132.1382,29400
2022-04-29 11:15:00,132.1382,132.405,132.0592,132.3655,30908
2022-04-29 11:20:00,132.3655,132.5729,132.2963,132.5038,33064
2022-04-29 11:25:00,132.5038,132.5334,132.3852,132.4938,17863
2022-04-29 11:30:00,132.4544,132.5729,132.3605,132.5038,30623
2022-04-29 11:35:00,132.494,132.7902,132.4939,132.7786,30198
2022-04-29 11:40:00,132.7902,132.889,132.6717,132.7013,27072
2022-04-29 11:45:00,132.6717,132.8989,132.6223,132.7013,20488
2022-04-29 11:50:00,132.7409,132.9779,132.7112,132.9286,30759
2022-04-29 11:55:00,132.9137,132.9631,132.7656,132.7902,20983
2022-04-29 12:00:00,132.8298,132.8347,132.3753,132.4149,16825
2022-04-29 12:05:00,132.405,132.4247,131.9999,132.0246,31479
2022-04-29 12:10:00,132.0005,132.0005,131.8616,131.8913,24242
2022-04-29 12:15:00,131.8221,132.0592,131.8106,131.9851,21380
2022-04-29 12:20:00,131.9604,132.0098,131.9012,131.911,20699
2022-04-29 12:25:00,131.916,132.0987,131.8567,132.0987,20141
2022-04-29 12:30:00,132.0982,132.1629,131.8616,131.9012,14185
2022-04-29 12:35:00,131.8814,131.8886,131.7135,131.7233,22125
2022-04-29 12:40:00,131.7579,131.8715,131.6493,131.8419,27042
2022-04-29 12:45:00,131.832,131.832,131.673,131.7036,18160
2022-04-29 12:50:00,131.7036,131.7629,131.6246,131.6542,55718
2022-04-29 12:55:00,131.6246,131.6505,131.2788,131.2986,65830
2022-04-29 13:00:00,131.3084,131.4369,131.2986,131.3303,34288
2022-04-29 13:05:00,131.3183,131.5752,131.2936,131.4937,30009
2022-04-29 13:10:00,131.5159,131.6394,131.4665,131.5554,24761
2022-04-29 13:15:00,131.5455,131.7629,131.5011,131.7629,57544
2022-04-29 13:20:00,131.7925,131.8419,131.6542,131.6641,36582
2022-04-29 13:25:00,131.6493,132.079,131.5999,132.079,29663
2022-04-29 13:30:00,132.0889,132.237,131.9308,131.9308,34782
2022-04-29 13:35:00,131.9506,132.1086,131.9506,132.0197,28122
2022-04-29 13:40:00,132.0098,132.2537,132.0098,132.2044,17645
2022-04-29 13:45:00,132.1975,132.2766,131.9506,131.9901,22429
2022-04-29 13:50:00,131.9506,132.0197,131.8518,131.9308,14839
2022-04-29 13:55:00,131.9308,131.9308,131.7727,131.7826,81795
2022-04-29 14:00:00,131.753,131.8715,131.7431,131.8666,32227
2022-04-29 14:05:00,131.8715,131.8814,131.6838,131.7125,28826
2022-04-29 14:10:00,131.7184,131.7974,131.6838,131.6838,20243
2022-04-29 14:15:00,131.6542,131.8715,131.5999,131.787,23048
2022-04-29 14:20:00,131.8024,131.9753,131.7925,131.8913,33739
2022-04-29 14:25:00,131.8913,131.8913,131.6443,131.6591,14455
2022-04-29 14:30:00,131.6838,131.7431,131.6641,131.7036,16916
2022-04-29 14:35:00,131.6443,131.8123,131.6317,131.6986,27174
2022-04-29 14:40:00,131.6986,131.7727,131.5356,131.5505,23639
2022-04-29 14:45:00,131.5554,131.748,131.5554,131.7036,30947
2022-04-29 14:50:00,131.7036,131.7135,131.4369,131.4369,30073
2022-04-29 14:55:00,131.4369,131.5752,131.4369,131.4541,38492
2022-04-29 15:00:00,131.4467,131.6246,131.3973,131.5356,31835
2022-04-29 15:05:00,131.5258,131.5258,131.3479,131.4369,41673
2022-04-29 15:10:00,131.4171,131.4171,131.1998,131.2492,47357
2022-04-29 15:15:00,131.2689,131.2689,131.1209,131.2096,46049
2022-04-29 15:20:00,131.2096,131.3381,131.1504,131.3084,50430
2022-04-29 15:25:00,131.2986,131.2986,131.0202,131.1207,39612
2022-04-29 15:30:00,131.1109,131.2492,131.0911,131.0911,51509
2022-04-29 15:35:00,131.0911,131.2689,131.0022,131.1998,61319
2022-04-29 15:40:00,131.1998,131.2986,131.0565,131.1903,92631
2022-04-29 15:45:00,131.1899,131.2986,131.0516,131.0516,84584
2022-04-29 15:50:00,131.0417,131.1109,130.7355,130.7355,144145
2022-04-29 15:55:00,130.7256,130.8145,130.5083,130.6021,169909
2022-04-29 16:00:00,130.6021,130.7157,130.3996,130.6564,352091
2022-04-29 16:05:00,130.607,130.607,130.607,130.607,226570
2022-04-29 16:10:00,130.607,130.607,130.607,130.607,34003
2022-04-29 16:20:00,130.8935,130.8935,130.8935,130.8935,250
2022-04-29 16:30:00,131.3875,131.3875,130.607,130.607,2504
2022-04-29 16:40:00,130.607,131.1405,130.607,131.1405,2437
2022-04-29 16:45:00,130.8935,130.8935,130.8935,130.8935,609
2022-04-29 16:50:00,130.6268,130.6268,130.6268,130.6268,100
2022-04-29 17:35:00,130.607,130.607,130.607,130.607,167
